,CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F.B_FREQ_H,F.B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel.Name.Long_PL,Hotel.Name.Short_PL,Award.Category_PL,Status_PL,City_PL,State_PL,US.Region_PL,Postal.Code_PL,Country_PL,Ops.Region_PL,Sub.Continent_PL,Property.DMA_PL,Property.Latitude_PL,Property.Longitude_PL,Currency_PL,Dom.Int.l_PL,Guest.NPS.Goal_PL,STR.Number_PL,STR.Market_PL,Brand_PL,Brand.Initial_PL,Club.Type_PL,Hotel.Inventory_PL,Floors_PL,Total.Meeting.Space_PL,Union_PL,G.Region_PL,D.Region_PL,Region_PL,Category_PL,Scope.of.Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All.Suites_PL,Bell.Staff_PL,Boutique_PL,Business.Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry.Cleaning_PL,Elevators_PL,Fitness.Center_PL,Fitness.Trainer_PL,Golf_PL,Indoor.Corridors_PL,Laundry_PL,Limo.Service_PL,Mini.Bar_PL,Pool.Indoor_PL,Pool.Outdoor_PL,Regency.Grand.Club_PL,Resort_PL,Restaurant_PL,Self.Parking_PL,Shuttle.Service_PL,Ski_PL,Spa_PL,Spa.services.in.fitness.center_PL,Spa.online.booking_PL,Spa.F.B.offering_PL,Valet.Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
14,59943112,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,JETHB  ,JETHB,201241899,9611,CLDK,Regency Club Parlor,N,29039847,1,CHECKED OUT,02/06/2014,03/06/2014,28,1,2,NA,BUSINESS,158.33,16459.32,2354.11,32626.42,4665.5,15350.4,2194.31,816.54,116.96,,,1,29039847,1,09/14/2013 0:00,1,02/06/2014,03/06/2014,28,CONFRM,2:25:30,SHARM,09/14/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,158.33,,INDIA,0:00,,28,29-Dec,28,28,Confirmed,FIT,INDIA,GP No,,90+ Days,145,N,Future,4433.24,4433.24,DIR-SHARM,03/08/2014 14:30,03/08/2014 23:30,DELIVERY_BOUNCED,GOLD,29039847,1,GSS,JETHB,Belgium,SNAEEM,MHAMOUDA,,,N,,,,NA,,,,,02/06/2014,03/06/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/06/2014,432,185,104.6,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,6,6,NA,74,234
15,59944455,DISC,DISC,DISCOUNT,TRANSIENT,RES-EURRC,SRDSD1,SRDS,41926089,8611,RGST,Regency Suite Twin,N,30711145,1,CHECKED OUT,02/11/2014,03/05/2014,22,1,2,NA,LEISURE,110.43,11417.78,1632.92,18711.82,2675.98,2731.99,390.72,4561.85,652.14,,,1,30711145,1,10/16/2013 0:00,1,02/11/2014,03/05/2014,22,CONFRM,6:27:56,EURRC,02/01/2014 0:00,KING,SEA VIEW KING   ,TRANSIENT,SRDS,1,2,NA,110.43,,UNITED KINGDOM,0,,22,29-Dec,22,22,Confirmed,FIT,UNITED KINGDOM,GP Yes,Diamond,90+ Days,118,N,Future,2429.46,2429.46,RES-EURRC,03/07/2014 14:25,03/07/2014 22:25,COMPLETED,DIAM,30711145,1,SGSS,SRDSD1,United Kingdom,JMORDYK,MHAMOUDA,,,N,,,,NA,,,,,02/11/2014,03/05/2014,Page 1,Page 1,22137036,03/09/2014 4:24,02/11/2014,03/05/2014,22,,United Kingdom,Male,66-75,Leisure,English,10/16/2013,,2,NA,1,3071114501,30711145,1,SRDSD1,0,0,0,,EGP,,,,118,8611,RGST,DIAM,COMPLETED,SGSS,Yes,Yes,10,10,10,NA,9,10,NA,NA,NA,NA,NA,,,,,,,,,,02/11/2014,432,136,102.76,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,Diamond,Toll Free Calls,Global Contact Center,Global Contact Center,Promoter,14,14,10,126,0
16,59944681,PKGS,NON ,RACK,TRANSIENT,DIR-SHARM,NREDSEAE1,NREDSEA,37865636,9311,CLDK,Regency Club Parlor,N,31149634,1,CHECKED OUT,02/23/2014,03/02/2014,7,1,2,NA,BUSINESS,0,13906.62,1988.46,15416.17,2204.61,1473.77,210.98,35.71,5.11,,,1,31149634,1,10/24/2013 0:00,1,02/23/2014,03/02/2014,7,CONFRM,4:34:26,SHARM,01/09/2014 0:00,RGSK,REGENCY STE KING,TRANSIENT,PKG1,1,2,NA,0,,SWITZERLAND,0:00,,7,11-May,7,7,Confirmed,FIT,SWITZERLAND,GP Yes,Gold,90+ Days,122,N,Future,2719.24,2719.24,DIR-SHARM,03/04/2014 14:53,03/04/2014 23:53,DELIVERY_BOUNCED,GOLD,31149634,1,GSS,NREDSE,Switzerland,ARAMADAN,MHAMOUDA,,,N,,,,NA,,,,,02/23/2014,03/02/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/23/2014,432,179,100.95,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,Gold,Direct,Hotel,Hotel,,5,5,NA,362,NA
17,59944883,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,UKM3B  ,UKM3B,86333255,7005,CLBK,Regency Club King,N,31509086,1,CHECKED OUT,02/22/2014,03/06/2014,12,1,2,NA,BUSINESS,167.58,7380.06,1054.4,17153.98,2450.11,9361.39,1337.32,412.5,58.32,,,1,31509086,1,10/31/2013 0:00,1,02/22/2014,03/06/2014,12,CONFRM,4:31:05,SHARM,10/31/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,FL,UNITED STATES,0:00,,12,29-Dec,12,12,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,114,N,Future,2010.96,2010.96,DIR-SHARM,03/08/2014 14:26,03/08/2014 22:26,DELIVERED_NO_REMINDER,,31509086,1,GSS,UKM3B,United Kingdom,MHAMOUDA,ARAMADAN,,,N,,,,NA,,,,,02/22/2014,03/06/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/22/2014,432,217,90.9,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
18,59944965,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,202782548,6013,1VWK,Seafront View King,N,31625622,1,CHECKED OUT,02/02/2014,02/09/2014,7,1,2,NA,BUSINESS,248.83,1731.66,247.49,8335.56,1191.61,6603.88,944.09,0,0,,,1,31625622,1,11/02/2013 0:00,1,02/02/2014,02/09/2014,7,CONFRM,3:27:24,SHARM,11/02/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,248.83,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,90+ Days,92,N,Future,1741.81,1741.81,DIR-SHARM,02/11/2014 14:53,02/11/2014 22:53,DELIVERED_NO_REMINDER,,31625622,1,GSS,TRVZOH,United Kingdom,BESSAM,MABDELKHALIK,,,N,,,,NA,,,,,02/02/2014,02/09/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/02/2014,432,119,93.81,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
19,59944968,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,34270336,6116,1VWT,Seafront View Twin,N,31625801,1,CHECKED OUT,02/25/2014,03/11/2014,14,1,2,NA,BUSINESS,167.58,3463.32,495.13,11825.33,1690.67,8361.95,1195.47,0,0,,,1,31625801,1,11/02/2013 0:00,1,02/25/2014,03/11/2014,14,CONFRM,3:50:43,SHARM,11/02/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,,EGYPT,0:00,,14,29-Dec,14,14,Confirmed,FIT,EGYPT,GP No,,90+ Days,115,N,Future,2346.12,2346.12,DIR-SHARM,03/13/2014 14:30,03/13/2014 22:30,DELIVERED_NO_REMINDER,GOLD,31625801,1,SGSS,TRVZOH,United Kingdom,MABDELKHALIK,MHAMOUDA,,,N,,,,NA,,,,,02/25/2014,03/11/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/25/2014,432,181,94.07,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,1,1,NA,NA,NA
20,59944989,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,CSC1PB  ,CSC1PB,203464035,8720,KING,Sea View King,N,31629844,1,CHECKED OUT,02/17/2014,03/03/2014,14,1,2,NA,BUSINESS,167.58,7354.76,1052.34,20740.89,2966.74,12635.98,1807,750.04,107.3,,,1,31629844,1,11/02/2013 0:00,1,02/17/2014,03/03/2014,14,CONFRM,9:47:36,SHARM,11/02/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,,EGYPT,0:00,,14,29-Dec,14,14,Confirmed,FIT,EGYPT,GP No,,90+ Days,107,N,Future,2346.12,2346.12,DIR-SHARM,03/05/2014 14:53,03/05/2014 22:53,DELIVERY_BOUNCED,,31629844,1,GSS,CSC1PB,United Kingdom,MABDELKHALIK,MHAMOUDA,,,N,,,,NA,,,,,02/17/2014,03/03/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/17/2014,432,200,118.68,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
21,59945027,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,201409292,6107,1VWT,Seafront View Twin,N,31675768,1,CHECKED OUT,02/23/2014,03/09/2014,14,1,2,NA,BUSINESS,167.58,3463.32,495.03,10555.01,1508.74,7091.67,1013.61,0,0,,,1,31675768,1,11/04/2013 0:00,1,02/23/2014,03/09/2014,14,CONFRM,4:49:38,SHARM,11/04/2013 0:00,TWIN,SEA VIEW TWIN   ,TRANSIENT,LOCL,1,2,NA,167.58,,EGYPT,0:00,,14,29-Dec,14,14,Confirmed,FIT,EGYPT,GP No,,90+ Days,111,N,Future,2346.12,2346.12,DIR-SHARM,03/11/2014 15:06,03/11/2014 23:06,DELIVERY_BOUNCED,,31675768,1,GSS,TRVZOH,United Kingdom,MABDELKHALIK,MHAMOUDA,,,N,,,,NA,,,,,02/23/2014,03/09/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/23/2014,432,179,100.95,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
22,59945188,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,HTL4PB  ,HTL4PB,NA,5301,KING,Sea View King,N,31932972,1,CHECKED OUT,02/04/2014,02/11/2014,7,1,2,NA,BUSINESS,248.83,2970.59,425.01,6961.15,995.83,3983.48,569.77,7.07,1.01,,,1,31932972,1,11/08/2013 0:00,1,02/04/2014,02/11/2014,7,CONFRM,9:30:29,SHARM,11/08/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,248.83*,FL,UNITED STATES,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED STATES,GP No,,61-90 Days,88,N,Future,1660.56,1660.56,DIR-SHARM,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/04/2014,432,152,91.06,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
23,59945282,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,DERTH  ,DERTH,203365631,6013,1VWK,Seafront View King,N,32031876,1,CHECKED OUT,02/23/2014,02/28/2014,5,1,2,NA,BUSINESS,200.91,4949.77,707.14,12588.98,1798.01,7639.17,1090.83,0,0,,,1,32031876,1,11/11/2013 0:00,1,02/23/2014,03/02/2014,7,CONFRM,9:11:18,SHARM,11/11/2013 0:00,1VWK,SEA FRONT KING  ,TRANSIENT,LOCL,1,2,NA,200.91,,GERMANY,0:00,,7,11-May,7,7,Confirmed,FIT,GERMANY,GP No,,90+ Days,104,N,Future,1406.37,1406.37,DIR-SHARM,03/02/2014 14:42,03/02/2014 23:42,COMPLETED,,32031876,1,GSS,DERTH,Netherlands,SNAEEM,MHAMOUDA,,,N,,,,NA,,,,,02/23/2014,02/28/2014,Page 27: demographics,Page 27: demographics,21930162,03/05/2014 6:04,02/23/2014,02/28/2014,5,,Netherlands,Male,66-75,Leisure,English,11/11/2013,,2,NA,1,3203187601,32031876,1,DERTH,15954.16,0,5736.86,,EGP,No,No,,104,6013,1VWK,,COMPLETED,GSS,No,No,10,9,10,10,10,10,10,NA,9,NA,NA,,,,,,,,,,02/23/2014,432,179,100.95,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,Promoter,NA,NA,NA,NA,NA
24,59945220,PKGS,NON ,RACK,TRANSIENT,DIR-SHARM,FRESCOD1  ,FRESCOD1,52359238,9711,CLDK,Regency Club Parlor,N,31995238,1,CHECKED OUT,02/17/2014,02/21/2014,4,1,3,NA,BUSINESS,483.16,7662.68,1096.84,11419.18,1634.49,3756.47,537.63,0,0,,,1,31995238,1,11/10/2013 0:00,1,02/17/2014,02/21/2014,4,CONFRM,1:17:04,SHARM,11/10/2013 0:00,CLBT,CLUB TWIN       ,TRANSIENT,PKG1,1,3,NA,483.16,,UNITED KINGDOM,0:00,,4,0-4,4,4,Confirmed,FIT,UNITED KINGDOM,GP No,,90+ Days,99,N,Future,1932.64,1932.64,DIR-SHARM,02/23/2014 14:43,02/23/2014 22:43,DELIVERED_NO_REMINDER,,31995238,1,GSS,FRESCO,United Kingdom,JMORDYK,MABDELKHALIK,,,N,,,,NA,,,,,02/17/2014,02/21/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/17/2014,432,200,118.68,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
25,59945408,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,CSC1B  ,CSC1B,203091049,7008,CLBK,Regency Club King,N,32225542,1,CHECKED OUT,02/02/2014,02/16/2014,14,1,2,NA,BUSINESS,315.5,14398.58,2059.51,18903.71,2703.76,4505.13,644.19,0,0,,,1,32225542,1,11/14/2013 0:00,1,02/02/2014,02/16/2014,14,CONFRM,6:18:35,SHARM,11/14/2013 0:00,CLBK,CLUB KING       ,TRANSIENT,LOCL,1,2,NA,315.50*,,EGYPT,0:00,,14,29-Dec,14,14,Confirmed,FIT,EGYPT,GP No,,61-90 Days,80,N,Future,3929.5,3929.5,DIR-SHARM,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/02/2014,432,119,93.81,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
